utt1	utt2	label	score
id10302/WAbHmvQ9zME/00005.wav	id10284/RNYNkXzY5Hk/00012.wav	0	0.106322
id10302/WAbHmvQ9zME/00005.wav	id10302/VRCidrXwd1s/00002.wav	1	0.618053
id10302/WAbHmvQ9zME/00005.wav	id10276/aaJo0S1lnhY/00004.wav	0	-0.056533
id10302/WAbHmvQ9zME/00005.wav	id10302/n5Ffz_qwr58/00001.wav	1	0.554717
id10302/WAbHmvQ9zME/00005.wav	id10276/AeZoMAJ4Ejs/00013.wav	0	-0.013676
id10302/WAbHmvQ9zME/00005.wav	id10302/2Er-cV85fc4/00014.wav	1	0.468103
id10302/WAbHmvQ9zME/00005.wav	id10292/3kzw8lTcUBU/00021.wav	0	-0.047672
id10302/WAbHmvQ9zME/00006.wav	id10302/K2_D_tFdAgY/00025.wav	1	0.424594
id10302/WAbHmvQ9zME/00006.wav	id10296/f_k09R8r_cA/00005.wav	0	0.209914
id10302/WAbHmvQ9zME/00006.wav	id10302/K2_D_tFdAgY/00026.wav	1	0.528721
id10302/WAbHmvQ9zME/00006.wav	id10273/8fKRoUIpAJY/00011.wav	0	0.024494
id10302/WAbHmvQ9zME/00006.wav	id10302/VRCidrXwd1s/00033.wav	1	0.436895
id10302/WAbHmvQ9zME/00006.wav	id10270/GWXujl-xAVM/00017.wav	0	0.038763
id10302/WAbHmvQ9zME/00006.wav	id10302/ZAMRSlopMWA/00004.wav	1	0.216287
id10302/WAbHmvQ9zME/00006.wav	id10273/GRB1GXRafiY/00002.wav	0	-0.024219
id10302/YQCymlcowOg/00001.wav	id10302/K2_D_tFdAgY/00017.wav	1	0.442335
id10302/YQCymlcowOg/00001.wav	id10304/jUSC4i_eGHs/00002.wav	0	0.121909
id10302/YQCymlcowOg/00001.wav	id10302/2Er-cV85fc4/00001.wav	1	0.320869
id10302/YQCymlcowOg/00001.wav	id10298/U_1vfIVOigA/00001.wav	0	0.220425
id10302/YQCymlcowOg/00001.wav	id10302/2Er-cV85fc4/00022.wav	1	0.161335
id10302/YQCymlcowOg/00001.wav	id10306/uzt36PBzT2w/00002.wav	0	0.137352
id10302/YQCymlcowOg/00001.wav	id10302/K2_D_tFdAgY/00022.wav	1	0.384452
id10302/YQCymlcowOg/00001.wav	id10309/vobW27_-JyQ/00011.wav	0	0.160229
id10302/YQCymlcowOg/00002.wav	id10302/n5Ffz_qwr58/00003.wav	1	0.344767
id10302/YQCymlcowOg/00002.wav	id10288/R4S2c-NiPfA/00001.wav	0	-0.010637
id10302/YQCymlcowOg/00002.wav	id10302/K2_D_tFdAgY/00022.wav	1	0.339658
id10302/YQCymlcowOg/00002.wav	id10307/120gjdqGWNQ/00015.wav	0	0.091178
id10302/YQCymlcowOg/00002.wav	id10302/dtYK1cUF7mo/00005.wav	1	0.426332
id10302/YQCymlcowOg/00002.wav	id10288/R4S2c-NiPfA/00005.wav	0	-0.062181
id10302/YQCymlcowOg/00002.wav	id10302/2Er-cV85fc4/00009.wav	1	0.373406
id10302/YQCymlcowOg/00002.wav	id10291/d2Lasybvo7s/00004.wav	0	-0.175914
id10302/_wzYMUt91gc/00001.wav	id10302/ZAMRSlopMWA/00002.wav	1	0.408122
id10302/_wzYMUt91gc/00001.wav	id10304/hDBMV_0Vz4E/00011.wav	0	0.139817
id10302/_wzYMUt91gc/00001.wav	id10302/VRCidrXwd1s/00028.wav	1	0.392257
id10302/_wzYMUt91gc/00001.wav	id10293/k1jiAINXHRI/00017.wav	0	0.210777
id10302/_wzYMUt91gc/00001.wav	id10302/K2IuvkS1s38/00001.wav	1	0.575663
id10302/_wzYMUt91gc/00001.wav	id10305/Piw0wvQbpnQ/00012.wav	0	0.120681
id10302/_wzYMUt91gc/00001.wav	id10302/KaZPZcTPQ-c/00002.wav	1	0.613725
id10302/_wzYMUt91gc/00001.wav	id10283/vaK4t1-WD4M/00004.wav	0	0.088459
id10302/_wzYMUt91gc/00002.wav	id10302/K2_D_tFdAgY/00031.wav	1	0.538179
id10302/_wzYMUt91gc/00002.wav	id10307/120gjdqGWNQ/00007.wav	0	0.069322
id10302/_wzYMUt91gc/00002.wav	id10302/2Er-cV85fc4/00009.wav	1	0.531619
id10302/_wzYMUt91gc/00002.wav	id10290/kKQpvHl21Cg/00002.wav	0	-0.099878
id10302/_wzYMUt91gc/00002.wav	id10302/ekqJava7sdE/00001.wav	1	0.458625
id10302/_wzYMUt91gc/00002.wav	id10292/YvmWRnJnTz0/00007.wav	0	-0.144682
id10302/_wzYMUt91gc/00002.wav	id10302/VRCidrXwd1s/00033.wav	1	0.411665
id10302/_wzYMUt91gc/00002.wav	id10278/QiMd9_dc-M4/00001.wav	0	-0.201854
id10302/_zm31vf2P7U/00001.wav	id10302/K2_D_tFdAgY/00022.wav	1	0.616267
id10302/_zm31vf2P7U/00001.wav	id10286/9K2YB1d8BqY/00016.wav	0	-0.060332
id10302/_zm31vf2P7U/00001.wav	id10302/VRCidrXwd1s/00038.wav	1	0.565198
id10302/_zm31vf2P7U/00001.wav	id10294/dYC_mN16I_k/00007.wav	0	-0.008717
id10302/_zm31vf2P7U/00001.wav	id10302/VRCidrXwd1s/00004.wav	1	0.525329
id10302/_zm31vf2P7U/00001.wav	id10283/vaK4t1-WD4M/00038.wav	0	0.173893
id10302/_zm31vf2P7U/00001.wav	id10302/VRCidrXwd1s/00009.wav	1	0.492388
id10302/_zm31vf2P7U/00001.wav	id10283/r9-0pljhZqs/00012.wav	0	0.078861
id10302/_zm31vf2P7U/00002.wav	id10302/VRCidrXwd1s/00017.wav	1	0.456314
id10302/_zm31vf2P7U/00002.wav	id10290/HYiqXC0B3iY/00013.wav	0	0.144398
id10302/_zm31vf2P7U/00002.wav	id10302/VRCidrXwd1s/00004.wav	1	0.518897
id10302/_zm31vf2P7U/00002.wav	id10285/uArtiTSTnSU/00015.wav	0	0.110993
id10302/_zm31vf2P7U/00002.wav	id10302/dtYK1cUF7mo/00001.wav	1	0.550417
id10302/_zm31vf2P7U/00002.wav	id10307/0nH78dDh0N0/00013.wav	0	0.035403
id10302/_zm31vf2P7U/00002.wav	id10302/VRCidrXwd1s/00041.wav	1	0.496404
id10302/_zm31vf2P7U/00002.wav	id10277/UIbPolhxLDI/00004.wav	0	0.122957
id10302/_zm31vf2P7U/00003.wav	id10302/VRCidrXwd1s/00039.wav	1	0.570749
id10302/_zm31vf2P7U/00003.wav	id10273/Ed918auNI0Y/00001.wav	0	0.045384
id10302/_zm31vf2P7U/00003.wav	id10302/K2_D_tFdAgY/00028.wav	1	0.664886
id10302/_zm31vf2P7U/00003.wav	id10309/tGEWD2GaiDw/00005.wav	0	-0.062042
id10302/_zm31vf2P7U/00003.wav	id10302/VRCidrXwd1s/00036.wav	1	0.536075
id10302/_zm31vf2P7U/00003.wav	id10274/L9q6XabEpEI/00010.wav	0	-0.085918
id10302/_zm31vf2P7U/00003.wav	id10302/KaZPZcTPQ-c/00002.wav	1	0.279474
id10302/_zm31vf2P7U/00003.wav	id10270/5r0dWxy17C8/00027.wav	0	-0.035201
id10302/dtYK1cUF7mo/00001.wav	id10302/ZAMRSlopMWA/00001.wav	1	0.464101
id10302/dtYK1cUF7mo/00001.wav	id10270/8jEAjG6SegY/00017.wav	0	-0.034439
id10302/dtYK1cUF7mo/00001.wav	id10302/2Er-cV85fc4/00003.wav	1	0.382172
id10302/dtYK1cUF7mo/00001.wav	id10282/XtwIcZPYN_8/00002.wav	0	-0.064358
id10302/dtYK1cUF7mo/00001.wav	id10302/VRCidrXwd1s/00032.wav	1	0.395888
id10302/dtYK1cUF7mo/00001.wav	id10294/nkIdfM2BFS0/00003.wav	0	0.009575
id10302/dtYK1cUF7mo/00001.wav	id10302/VRCidrXwd1s/00008.wav	1	0.292778
id10302/dtYK1cUF7mo/00001.wav	id10289/3g9CjhcNEWk/00005.wav	0	0.056911
id10302/dtYK1cUF7mo/00002.wav	id10302/CNPsGRmW7rY/00002.wav	1	0.408204
id10302/dtYK1cUF7mo/00002.wav	id10308/sy19cFuDvX8/00002.wav	0	0.059393
id10302/dtYK1cUF7mo/00002.wav	id10302/ekqJava7sdE/00008.wav	1	0.604059
id10302/dtYK1cUF7mo/00002.wav	id10306/uzt36PBzT2w/00005.wav	0	-0.033218
id10302/dtYK1cUF7mo/00002.wav	id10302/VRCidrXwd1s/00022.wav	1	0.437651
id10302/dtYK1cUF7mo/00002.wav	id10272/wb6ligRbbZ4/00008.wav	0	-0.072014
id10302/dtYK1cUF7mo/00002.wav	id10302/ekqJava7sdE/00003.wav	1	0.576206
id10302/dtYK1cUF7mo/00002.wav	id10276/AjY0B7kh_-k/00001.wav	0	0.273192
id10302/dtYK1cUF7mo/00003.wav	id10302/2Er-cV85fc4/00022.wav	1	0.385144
id10302/dtYK1cUF7mo/00003.wav	id10273/E50E5hbggyM/00006.wav	0	0.026406
id10302/dtYK1cUF7mo/00003.wav	id10302/K2_D_tFdAgY/00019.wav	1	0.432198
id10302/dtYK1cUF7mo/00003.wav	id10279/f0I1IC6DJfo/00001.wav	0	-0.141164
id10302/dtYK1cUF7mo/00003.wav	id10302/K2_D_tFdAgY/00015.wav	1	0.461530
id10302/dtYK1cUF7mo/00003.wav	id10275/CVUXDNZzcmA/00011.wav	0	0.116899
id10302/dtYK1cUF7mo/00003.wav	id10302/ekqJava7sdE/00001.wav	1	0.632401
id10302/dtYK1cUF7mo/00003.wav	id10276/FDhJhEu0JUM/00018.wav	0	0.097200
id10302/dtYK1cUF7mo/00004.wav	id10302/n5Ffz_qwr58/00002.wav	1	0.450859
id10302/dtYK1cUF7mo/00004.wav	id10303/R5JGtwc4o1M/00003.wav	0	-0.002898
id10302/dtYK1cUF7mo/00004.wav	id10302/K2IuvkS1s38/00003.wav	1	0.388700
id10302/dtYK1cUF7mo/00004.wav	id10307/f8Ms66atECE/00002.wav	0	0.026772
id10302/dtYK1cUF7mo/00004.wav	id10302/33L7c-DPCJQ/00002.wav	1	0.248450
id10302/dtYK1cUF7mo/00004.wav	id10296/tlP585mCdl0/00005.wav	0	0.045576
id10302/dtYK1cUF7mo/00004.wav	id10302/VRCidrXwd1s/00002.wav	1	0.457181
id10302/dtYK1cUF7mo/00004.wav	id10300/8Sz2-IYJ2GA/00021.wav	0	-0.031187
id10302/dtYK1cUF7mo/00005.wav	id10302/K2_D_tFdAgY/00017.wav	1	0.595248
id10302/dtYK1cUF7mo/00005.wav	id10304/JQtDfEz08aU/00034.wav	0	0.154853
id10302/dtYK1cUF7mo/00005.wav	id10302/VRCidrXwd1s/00015.wav	1	0.224209
id10302/dtYK1cUF7mo/00005.wav	id10307/kp_GCjLq4qA/00004.wav	0	0.055529
id10302/dtYK1cUF7mo/00005.wav	id10302/VRCidrXwd1s/00004.wav	1	0.447209
id10302/dtYK1cUF7mo/00005.wav	id10278/QOq66XogW3Q/00010.wav	0	-0.053621
id10302/dtYK1cUF7mo/00005.wav	id10302/K2_D_tFdAgY/00036.wav	1	0.579186
id10302/dtYK1cUF7mo/00005.wav	id10300/2cAiIYHfon0/00008.wav	0	0.035213
id10302/ekqJava7sdE/00001.wav	id10302/33L7c-DPCJQ/00002.wav	1	0.292659
id10302/ekqJava7sdE/00001.wav	id10278/fvX1Vtx3sNo/00001.wav	0	-0.176108
id10302/ekqJava7sdE/00001.wav	id10302/K2_D_tFdAgY/00017.wav	1	0.664804
id10302/ekqJava7sdE/00001.wav	id10288/dRr05CxK0jQ/00003.wav	0	-0.053442
id10302/ekqJava7sdE/00001.wav	id10302/ekqJava7sdE/00004.wav	1	0.624840
id10302/ekqJava7sdE/00001.wav	id10304/HTL8iLI75TY/00008.wav	0	0.187844
id10302/ekqJava7sdE/00001.wav	id10302/2Er-cV85fc4/00018.wav	1	0.524359
id10302/ekqJava7sdE/00001.wav	id10283/vaK4t1-WD4M/00027.wav	0	0.006376
id10302/ekqJava7sdE/00002.wav	id10302/K2_D_tFdAgY/00040.wav	1	0.678894
id10302/ekqJava7sdE/00002.wav	id10278/iEAqbqZ7dDg/00015.wav	0	0.069081
id10302/ekqJava7sdE/00002.wav	id10302/K2_D_tFdAgY/00023.wav	1	0.644844
id10302/ekqJava7sdE/00002.wav	id10300/xiFC4HwUcww/00013.wav	0	-0.013036
id10302/ekqJava7sdE/00002.wav	id10302/VRCidrXwd1s/00006.wav	1	0.541439
id10302/ekqJava7sdE/00002.wav	id10290/O-V_sInAw5M/00008.wav	0	-0.097252
id10302/ekqJava7sdE/00002.wav	id10302/2Er-cV85fc4/00021.wav	1	0.533192
id10302/ekqJava7sdE/00002.wav	id10293/nAtqrkWKIhM/00010.wav	0	0.113904
id10302/ekqJava7sdE/00003.wav	id10302/2Er-cV85fc4/00030.wav	1	0.549335
id10302/ekqJava7sdE/00003.wav	id10297/utAY0zpsv1U/00005.wav	0	0.075335
id10302/ekqJava7sdE/00003.wav	id10302/2Er-cV85fc4/00029.wav	1	0.606063
id10302/ekqJava7sdE/00003.wav	id10273/eLl_yTeuaKo/00007.wav	0	0.125116
id10302/ekqJava7sdE/00003.wav	id10302/2Er-cV85fc4/00017.wav	1	0.632404
id10302/ekqJava7sdE/00003.wav	id10297/6-VE8e8RtZE/00002.wav	0	0.046228
id10302/ekqJava7sdE/00003.wav	id10302/VRCidrXwd1s/00029.wav	1	0.613956
id10302/ekqJava7sdE/00003.wav	id10300/7byARrJfhlI/00015.wav	0	0.015193
id10302/ekqJava7sdE/00004.wav	id10302/VRCidrXwd1s/00034.wav	1	0.188662
id10302/ekqJava7sdE/00004.wav	id10281/FL2UicCNcwI/00001.wav	0	0.073007
id10302/ekqJava7sdE/00004.wav	id10302/2Er-cV85fc4/00011.wav	1	0.413468
id10302/ekqJava7sdE/00004.wav	id10304/jUSC4i_eGHs/00004.wav	0	0.024159
id10302/ekqJava7sdE/00004.wav	id10302/VRCidrXwd1s/00023.wav	1	0.411729
id10302/ekqJava7sdE/00004.wav	id10292/2qlrpSAc9Xs/00018.wav	0	-0.046975
id10302/ekqJava7sdE/00004.wav	id10302/K2_D_tFdAgY/00033.wav	1	0.471095
id10302/ekqJava7sdE/00004.wav	id10279/4Q1IvdayPR8/00011.wav	0	-0.072789
id10302/ekqJava7sdE/00005.wav	id10302/VRCidrXwd1s/00019.wav	1	0.555842
id10302/ekqJava7sdE/00005.wav	id10278/pJsgUla1_1I/00001.wav	0	-0.180066
id10302/ekqJava7sdE/00005.wav	id10302/VRCidrXwd1s/00011.wav	1	0.496198
id10302/ekqJava7sdE/00005.wav	id10300/8Sz2-IYJ2GA/00011.wav	0	-0.068590
id10302/ekqJava7sdE/00005.wav	id10302/ekqJava7sdE/00007.wav	1	0.754825
id10302/ekqJava7sdE/00005.wav	id10306/WOjNZFtRwDg/00005.wav	0	-0.037657
id10302/ekqJava7sdE/00005.wav	id10302/VRCidrXwd1s/00039.wav	1	0.480396
id10302/ekqJava7sdE/00005.wav	id10281/RDFdX3VxjUQ/00022.wav	0	-0.083992
id10302/ekqJava7sdE/00006.wav	id10302/VRCidrXwd1s/00004.wav	1	0.595238
id10302/ekqJava7sdE/00006.wav	id10301/Eu8Bj1gx5_4/00001.wav	0	-0.055258
id10302/ekqJava7sdE/00006.wav	id10302/VRCidrXwd1s/00018.wav	1	0.626693
id10302/ekqJava7sdE/00006.wav	id10284/Uzxv7Axh3Z8/00004.wav	0	0.105081
id10302/ekqJava7sdE/00006.wav	id10302/VRCidrXwd1s/00010.wav	1	0.549576
id10302/ekqJava7sdE/00006.wav	id10294/WJPpL58RruA/00001.wav	0	0.000093
id10302/ekqJava7sdE/00006.wav	id10302/ZAMRSlopMWA/00005.wav	1	0.578878
id10302/ekqJava7sdE/00006.wav	id10306/5jsUg3uxG-E/00004.wav	0	-0.089108
id10302/ekqJava7sdE/00007.wav	id10302/ekqJava7sdE/00001.wav	1	0.754244
id10302/ekqJava7sdE/00007.wav	id10297/23tlx1v1UCA/00001.wav	0	-0.097466
id10302/ekqJava7sdE/00007.wav	id10302/2Er-cV85fc4/00030.wav	1	0.429690
id10302/ekqJava7sdE/00007.wav	id10306/SBO7kM1IPaY/00006.wav	0	-0.005141
id10302/ekqJava7sdE/00007.wav	id10302/ekqJava7sdE/00005.wav	1	0.754825
id10302/ekqJava7sdE/00007.wav	id10309/e-IdJ8a4gy4/00004.wav	0	-0.180422
id10302/ekqJava7sdE/00007.wav	id10302/2Er-cV85fc4/00010.wav	1	0.480579
id10302/ekqJava7sdE/00007.wav	id10281/UkIpd_3qMak/00003.wav	0	0.039445
id10302/ekqJava7sdE/00008.wav	id10302/CNPsGRmW7rY/00003.wav	1	0.544503
id10302/ekqJava7sdE/00008.wav	id10285/thghCiJZYwI/00010.wav	0	-0.033867
id10302/ekqJava7sdE/00008.wav	id10302/ekqJava7sdE/00007.wav	1	0.808247
id10302/ekqJava7sdE/00008.wav	id10296/LUFoMNPpdbY/00004.wav	0	0.003476
id10302/ekqJava7sdE/00008.wav	id10302/_zm31vf2P7U/00001.wav	1	0.739030
id10302/ekqJava7sdE/00008.wav	id10289/fGlKVvjgUdY/00004.wav	0	-0.072754
id10302/ekqJava7sdE/00008.wav	id10302/VRCidrXwd1s/00042.wav	1	0.468032
id10302/ekqJava7sdE/00008.wav	id10275/CVUXDNZzcmA/00010.wav	0	0.133698
id10302/n5Ffz_qwr58/00001.wav	id10302/K2_D_tFdAgY/00004.wav	1	0.502111
id10302/n5Ffz_qwr58/00001.wav	id10286/lJQTN_wK9vA/00003.wav	0	-0.078035
id10302/n5Ffz_qwr58/00001.wav	id10302/dtYK1cUF7mo/00002.wav	1	0.423583
id10302/n5Ffz_qwr58/00001.wav	id10304/GRv7pEnTwUc/00005.wav	0	0.082454
id10302/n5Ffz_qwr58/00001.wav	id10302/K2_D_tFdAgY/00021.wav	1	0.599132
id10302/n5Ffz_qwr58/00001.wav	id10293/rZQMeH1FCvM/00011.wav	0	0.215811
id10302/n5Ffz_qwr58/00001.wav	id10302/2Er-cV85fc4/00030.wav	1	0.552144
id10302/n5Ffz_qwr58/00001.wav	id10293/nAtqrkWKIhM/00003.wav	0	0.133222
id10302/n5Ffz_qwr58/00002.wav	id10302/K2_D_tFdAgY/00002.wav	1	0.618726
id10302/n5Ffz_qwr58/00002.wav	id10297/31XtFWtF7Sc/00005.wav	0	0.026767
id10302/n5Ffz_qwr58/00002.wav	id10302/dtYK1cUF7mo/00004.wav	1	0.450859
id10302/n5Ffz_qwr58/00002.wav	id10306/kQOkcEZUpJ4/00006.wav	0	-0.111023
id10302/n5Ffz_qwr58/00002.wav	id10302/K2_D_tFdAgY/00039.wav	1	0.561436
id10302/n5Ffz_qwr58/00002.wav	id10279/nTPJ6asPSV0/00003.wav	0	-0.064984
id10302/n5Ffz_qwr58/00002.wav	id10302/K2_D_tFdAgY/00027.wav	1	0.653015
id10302/n5Ffz_qwr58/00002.wav	id10292/ETJd_jPboYc/00005.wav	0	-0.116500
id10302/n5Ffz_qwr58/00003.wav	id10302/K2_D_tFdAgY/00002.wav	1	0.648163
id10302/n5Ffz_qwr58/00003.wav	id10303/Tgph483ZOQ8/00002.wav	0	0.251382
id10302/n5Ffz_qwr58/00003.wav	id10302/K2_D_tFdAgY/00017.wav	1	0.528791
id10302/n5Ffz_qwr58/00003.wav	id10304/JQtDfEz08aU/00020.wav	0	0.067348
id10302/n5Ffz_qwr58/00003.wav	id10302/VRCidrXwd1s/00017.wav	1	0.582613
id10302/n5Ffz_qwr58/00003.wav	id10290/FAOLWl96MY0/00005.wav	0	0.083890
id10302/n5Ffz_qwr58/00003.wav	id10302/2Er-cV85fc4/00017.wav	1	0.566606
id10302/n5Ffz_qwr58/00003.wav	id10283/SwMoq9ZHxpw/00004.wav	0	0.153352
id10302/y5j-ZhbwDwE/00001.wav	id10302/2Er-cV85fc4/00027.wav	1	0.486318
id10302/y5j-ZhbwDwE/00001.wav	id10297/0mtJFC7OJv4/00005.wav	0	-0.160048
id10302/y5j-ZhbwDwE/00001.wav	id10302/2Er-cV85fc4/00017.wav	1	0.420786
id10302/y5j-ZhbwDwE/00001.wav	id10291/iPZGPcrYIZs/00004.wav	0	-0.047687
id10302/y5j-ZhbwDwE/00001.wav	id10302/VRCidrXwd1s/00014.wav	1	0.247143
id10302/y5j-ZhbwDwE/00001.wav	id10297/31XtFWtF7Sc/00003.wav	0	-0.077297
id10302/y5j-ZhbwDwE/00001.wav	id10302/K2_D_tFdAgY/00032.wav	1	0.570651
id10302/y5j-ZhbwDwE/00001.wav	id10307/cR5FfR4TbEI/00005.wav	0	-0.045407
id10302/KaZPZcTPQ-c/00001.wav	id10302/VRCidrXwd1s/00029.wav	1	0.487130
id10302/KaZPZcTPQ-c/00001.wav	id10308/MxBuaaxNnlE/00005.wav	0	0.122452
id10302/KaZPZcTPQ-c/00001.wav	id10302/n5Ffz_qwr58/00003.wav	1	0.572567
id10302/KaZPZcTPQ-c/00001.wav	id10279/UwVmHtdkruw/00001.wav	0	0.020665
id10302/KaZPZcTPQ-c/00001.wav	id10302/2Er-cV85fc4/00010.wav	1	0.682096
id10302/KaZPZcTPQ-c/00001.wav	id10290/cIi74VD0LF0/00004.wav	0	-0.041174
id10302/KaZPZcTPQ-c/00001.wav	id10302/K2_D_tFdAgY/00026.wav	1	0.612784
id10302/KaZPZcTPQ-c/00001.wav	id10300/fAe7DXqrZls/00012.wav	0	0.108713
id10302/KaZPZcTPQ-c/00002.wav	id10302/K2_D_tFdAgY/00036.wav	1	0.347757
id10302/KaZPZcTPQ-c/00002.wav	id10290/HYiqXC0B3iY/00022.wav	0	-0.049593
id10302/KaZPZcTPQ-c/00002.wav	id10302/2Er-cV85fc4/00009.wav	1	0.539039
id10302/KaZPZcTPQ-c/00002.wav	id10285/FUqAFZmZJ80/00014.wav	0	0.108741
id10302/KaZPZcTPQ-c/00002.wav	id10302/33L7c-DPCJQ/00001.wav	1	0.501261
id10302/KaZPZcTPQ-c/00002.wav	id10295/K1gPy1UKmBE/00008.wav	0	0.006764
id10302/KaZPZcTPQ-c/00002.wav	id10302/K2_D_tFdAgY/00003.wav	1	0.347657
id10302/KaZPZcTPQ-c/00002.wav	id10291/uiBjIKX_0l8/00002.wav	0	-0.008739
id10302/KaZPZcTPQ-c/00003.wav	id10302/ZAMRSlopMWA/00003.wav	1	0.392980
id10302/KaZPZcTPQ-c/00003.wav	id10294/KMM3INYWEeY/00001.wav	0	0.201695
id10302/KaZPZcTPQ-c/00003.wav	id10302/2Er-cV85fc4/00019.wav	1	0.550900
id10302/KaZPZcTPQ-c/00003.wav	id10273/3i_6peYQarY/00001.wav	0	-0.045294
id10302/KaZPZcTPQ-c/00003.wav	id10302/ekqJava7sdE/00002.wav	1	0.457181
id10302/KaZPZcTPQ-c/00003.wav	id10307/cR5FfR4TbEI/00003.wav	0	0.006636
id10302/KaZPZcTPQ-c/00003.wav	id10302/K2_D_tFdAgY/00041.wav	1	0.486447
id10302/KaZPZcTPQ-c/00003.wav	id10307/wtqPC9vEZ0M/00004.wav	0	0.008776
id10302/KaZPZcTPQ-c/00004.wav	id10302/dtYK1cUF7mo/00002.wav	1	0.495772
id10302/KaZPZcTPQ-c/00004.wav	id10292/57KbI2UvGss/00021.wav	0	-0.102793
id10302/KaZPZcTPQ-c/00004.wav	id10302/_wzYMUt91gc/00002.wav	1	0.632304
id10302/KaZPZcTPQ-c/00004.wav	id10285/LbFFEF1pHO0/00005.wav	0	0.032556
id10302/KaZPZcTPQ-c/00004.wav	id10302/ZAMRSlopMWA/00003.wav	1	0.269595
id10302/KaZPZcTPQ-c/00004.wav	id10309/vobW27_-JyQ/00013.wav	0	0.069608
id10302/KaZPZcTPQ-c/00004.wav	id10302/ekqJava7sdE/00002.wav	1	0.380863
id10302/KaZPZcTPQ-c/00004.wav	id10278/d6WJf6TOoIQ/00007.wav	0	-0.069264
id10302/KaZPZcTPQ-c/00005.wav	id10302/VRCidrXwd1s/00008.wav	1	0.392855
id10302/KaZPZcTPQ-c/00005.wav	id10285/5nGO1Mq_iGM/00001.wav	0	0.200233
id10302/KaZPZcTPQ-c/00005.wav	id10302/VRCidrXwd1s/00032.wav	1	0.400678
id10302/KaZPZcTPQ-c/00005.wav	id10292/ENIHEvg_VLM/00020.wav	0	-0.038547
id10302/KaZPZcTPQ-c/00005.wav	id10302/_zm31vf2P7U/00001.wav	1	0.386157
id10302/KaZPZcTPQ-c/00005.wav	id10300/ize_eiCFEg0/00003.wav	0	0.135600
id10302/KaZPZcTPQ-c/00005.wav	id10302/VRCidrXwd1s/00009.wav	1	0.402016
id10302/KaZPZcTPQ-c/00005.wav	id10287/I99R40TUF1s/00003.wav	0	-0.052237
id10303/LKDWhdJQFco/00001.wav	id10303/VCEs8oAQAiM/00011.wav	1	0.646180
id10303/LKDWhdJQFco/00001.wav	id10302/2Er-cV85fc4/00003.wav	0	0.079477
id10303/LKDWhdJQFco/00001.wav	id10303/Zs8VK91yVMI/00026.wav	1	0.698589
id10303/LKDWhdJQFco/00001.wav	id10274/7rkVfW2yw0c/00002.wav	0	0.087217
id10303/LKDWhdJQFco/00001.wav	id10303/VCEs8oAQAiM/00021.wav	1	0.634893
id10303/LKDWhdJQFco/00001.wav	id10308/rgpPBT4yQcg/00001.wav	0	-0.110360
id10303/LKDWhdJQFco/00001.wav	id10303/R5JGtwc4o1M/00002.wav	1	0.773680
id10303/LKDWhdJQFco/00001.wav	id10276/lWeNK_hi-aI/00001.wav	0	0.110580
id10303/LKDWhdJQFco/00002.wav	id10303/Zs8VK91yVMI/00003.wav	1	0.829206
id10303/LKDWhdJQFco/00002.wav	id10276/AeZoMAJ4Ejs/00010.wav	0	0.078864
id10303/LKDWhdJQFco/00002.wav	id10303/CEzOEV3DiU4/00001.wav	1	0.764659
id10303/LKDWhdJQFco/00002.wav	id10286/pqJw3UuOuCY/00001.wav	0	0.129005
id10303/LKDWhdJQFco/00002.wav	id10303/VCEs8oAQAiM/00013.wav	1	0.818051
id10303/LKDWhdJQFco/00002.wav	id10305/Piw0wvQbpnQ/00013.wav	0	0.030099
id10303/LKDWhdJQFco/00002.wav	id10303/Tgph483ZOQ8/00001.wav	1	0.735509
id10303/LKDWhdJQFco/00002.wav	id10276/AeZoMAJ4Ejs/00012.wav	0	0.145327
id10303/LKDWhdJQFco/00003.wav	id10303/Zs8VK91yVMI/00002.wav	1	0.785898
id10303/LKDWhdJQFco/00003.wav	id10290/HYiqXC0B3iY/00017.wav	0	-0.011198
id10303/LKDWhdJQFco/00003.wav	id10303/LKDWhdJQFco/00002.wav	1	0.881160
id10303/LKDWhdJQFco/00003.wav	id10306/uzt36PBzT2w/00006.wav	0	-0.057430
id10303/LKDWhdJQFco/00003.wav	id10303/Zs8VK91yVMI/00026.wav	1	0.775233
id10303/LKDWhdJQFco/00003.wav	id10281/1CiBWgsHT4E/00008.wav	0	-0.081453
id10303/LKDWhdJQFco/00003.wav	id10303/Zs8VK91yVMI/00005.wav	1	0.758175
id10303/LKDWhdJQFco/00003.wav	id10285/d-ZEojJk-rs/00002.wav	0	0.106514
id10303/LKDWhdJQFco/00004.wav	id10303/VCEs8oAQAiM/00015.wav	1	0.811820
id10303/LKDWhdJQFco/00004.wav	id10302/K2_D_tFdAgY/00038.wav	0	0.096519
id10303/LKDWhdJQFco/00004.wav	id10303/Zs8VK91yVMI/00003.wav	1	0.826589
id10303/LKDWhdJQFco/00004.wav	id10292/tsv5WA_ikH4/00002.wav	0	0.031678
id10303/LKDWhdJQFco/00004.wav	id10303/Zs8VK91yVMI/00018.wav	1	0.788795
id10303/LKDWhdJQFco/00004.wav	id10271/1gtz-CUIygI/00004.wav	0	-0.107308
id10303/LKDWhdJQFco/00004.wav	id10303/Tgph483ZOQ8/00001.wav	1	0.634723
id10303/LKDWhdJQFco/00004.wav	id10300/fAe7DXqrZls/00018.wav	0	0.177014
